timestamp_iso,correlated_with,correlation,lag_timestamp_iso
2025-10-01T03:59:00+0100,LTC-USDT,0.994177,2025-10-01T03:26:00+0100
2025-10-01T04:00:00+0100,DOGE-USDT,0.989615,2025-10-01T03:56:00+0100
2025-10-01T04:01:00+0100,ETH-USDT,-0.989937,2025-10-01T03:25:00+0100
2025-10-01T04:02:00+0100,BTC-USDT,0.990919,2025-10-01T03:31:00+0100
2025-10-01T04:03:00+0100,DOGE-USDT,0.991634,2025-10-01T03:44:00+0100
2025-10-01T04:04:00+0100,SOL-USDT,0.994797,2025-10-01T03:53:00+0100
2025-10-01T04:05:00+0100,BNB-USDT,0.997888,2025-10-01T03:57:00+0100
2025-10-01T04:06:00+0100,ADA-USDT,0.996816,2025-10-01T03:19:00+0100
2025-10-01T04:07:00+0100,ADA-USDT,0.997736,2025-10-01T03:20:00+0100
2025-10-01T04:08:00+0100,BTC-USDT,-0.989387,2025-10-01T03:10:00+0100
2025-10-01T04:09:00+0100,XRP-USDT,0.973681,2025-10-01T03:58:00+0100
2025-10-01T04:10:00+0100,ETH-USDT,0.960667,2025-10-01T03:21:00+0100
2025-10-01T04:11:00+0100,ETH-USDT,0.960667,2025-10-01T03:21:00+0100
2025-10-01T04:12:00+0100,BNB-USDT,-0.995827,2025-10-01T03:57:00+0100
2025-10-01T04:13:00+0100,ADA-USDT,-0.991148,2025-10-01T03:55:00+0100
2025-10-01T04:14:00+0100,ETH-USDT,-0.998025,2025-10-01T03:46:00+0100
2025-10-01T04:15:00+0100,BNB-USDT,-0.994727,2025-10-01T03:42:00+0100
2025-10-01T04:16:00+0100,ADA-USDT,-0.994318,2025-10-01T03:44:00+0100
2025-10-01T04:17:00+0100,XRP-USDT,-0.996297,2025-10-01T03:54:00+0100
2025-10-01T04:18:00+0100,XRP-USDT,-0.994457,2025-10-01T03:55:00+0100
2025-10-01T04:19:00+0100,SOL-USDT,-0.994121,2025-10-01T03:29:00+0100
2025-10-01T04:20:00+0100,SOL-USDT,-0.995442,2025-10-01T03:57:00+0100
2025-10-01T04:21:00+0100,SOL-USDT,-0.996335,2025-10-01T03:58:00+0100
2025-10-01T04:22:00+0100,XRP-USDT,-0.996987,2025-10-01T03:23:00+0100
2025-10-01T04:23:00+0100,SOL-USDT,-0.994352,2025-10-01T04:00:00+0100
2025-10-01T04:24:00+0100,DOGE-USDT,-0.994159,2025-10-01T03:48:00+0100
2025-10-01T04:25:00+0100,DOGE-USDT,-0.995945,2025-10-01T03:55:00+0100
2025-10-01T04:26:00+0100,DOGE-USDT,-0.995945,2025-10-01T03:55:00+0100
2025-10-01T04:27:00+0100,DOGE-USDT,-0.998048,2025-10-01T04:00:00+0100
2025-10-01T04:28:00+0100,DOGE-USDT,-0.997677,2025-10-01T04:01:00+0100
2025-10-01T04:29:00+0100,DOGE-USDT,-0.997078,2025-10-01T04:02:00+0100
2025-10-01T04:30:00+0100,ETH-USDT,0.993192,2025-10-01T03:30:00+0100
2025-10-01T04:31:00+0100,BNB-USDT,-0.993676,2025-10-01T04:04:00+0100
2025-10-01T04:32:00+0100,SOL-USDT,-0.994786,2025-10-01T04:06:00+0100
2025-10-01T04:33:00+0100,ETH-USDT,-0.997087,2025-10-01T03:38:00+0100
2025-10-01T04:34:00+0100,XRP-USDT,-0.997884,2025-10-01T03:37:00+0100
2025-10-01T04:35:00+0100,XRP-USDT,-0.997539,2025-10-01T03:38:00+0100
2025-10-01T04:36:00+0100,XRP-USDT,-0.997539,2025-10-01T03:38:00+0100
2025-10-01T04:37:00+0100,SOL-USDT,-0.996671,2025-10-01T04:10:00+0100
2025-10-01T04:38:00+0100,ADA-USDT,-0.998618,2025-10-01T03:55:00+0100
2025-10-01T04:39:00+0100,BNB-USDT,-0.997843,2025-10-01T04:06:00+0100
2025-10-01T04:40:00+0100,BNB-USDT,-0.996036,2025-10-01T04:07:00+0100
2025-10-01T04:41:00+0100,ADA-USDT,-0.986714,2025-10-01T03:57:00+0100
2025-10-01T04:42:00+0100,ADA-USDT,-0.981771,2025-10-01T04:34:00+0100
2025-10-01T04:43:00+0100,ADA-USDT,-0.976881,2025-10-01T04:35:00+0100
2025-10-01T04:44:00+0100,SOL-USDT,-0.916516,2025-10-01T04:15:00+0100
2025-10-01T04:45:00+0100,SOL-USDT,0.958871,2025-10-01T04:22:00+0100
2025-10-01T04:46:00+0100,SOL-USDT,0.995288,2025-10-01T04:23:00+0100
2025-10-01T04:47:00+0100,SOL-USDT,0.998415,2025-10-01T04:24:00+0100
2025-10-01T04:48:00+0100,BTC-USDT,0.995995,2025-10-01T04:05:00+0100
2025-10-01T04:49:00+0100,ADA-USDT,0.996857,2025-10-01T04:18:00+0100
2025-10-01T04:50:00+0100,BTC-USDT,-0.995185,2025-10-01T04:20:00+0100
2025-10-01T04:51:00+0100,SOL-USDT,0.998109,2025-10-01T04:11:00+0100
2025-10-01T04:52:00+0100,ETH-USDT,0.995262,2025-10-01T04:02:00+0100
2025-10-01T04:53:00+0100,XRP-USDT,0.99644,2025-10-01T04:52:00+0100
2025-10-01T04:54:00+0100,SOL-USDT,0.995057,2025-10-01T04:47:00+0100
2025-10-01T04:55:00+0100,LTC-USDT,0.995596,2025-10-01T04:52:00+0100
2025-10-01T04:56:00+0100,LTC-USDT,0.995596,2025-10-01T04:52:00+0100
2025-10-01T04:57:00+0100,BTC-USDT,-0.995376,2025-10-01T04:35:00+0100
2025-10-01T04:58:00+0100,BTC-USDT,-0.996178,2025-10-01T04:36:00+0100
2025-10-01T04:59:00+0100,BTC-USDT,-0.996178,2025-10-01T04:36:00+0100
2025-10-01T05:00:00+0100,SOL-USDT,0.995421,2025-10-01T04:52:00+0100
2025-10-01T05:01:00+0100,ETH-USDT,0.987673,2025-10-01T04:55:00+0100
